Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
203401;Сверла по бетону X-Pro CYL-3;Свердла по бетону X-Pro CYL-3;X-Pro, CY X-Pro, X-Pro CY, аксессуары инструмента cy, cy аксессуары инструмента, аксессуары электроинструмента, насадки для инструмента, комплектующие инструмента, аксессуары для дрели, насадки для шуруповерта, оснастка инструмента, принадлежности электроинструмента, комплектующие электроинструмента;X-Pro, CY X-Pro, X-Pro CY, аксесуари інструменту cy, cy аксесуари інструменту, аксесуари електроінструменту, насадки для інструменту, комплектуючі інструменту, аксесуари для дриля, насадки для шуруповерта, оснащення інструменту, приладдя електроінструменту, комплектуючі електроінструменту;Данный набор состоит из 7 штук высококачественных сверл, которые предназначены для сверления по бетону, кирпичной кладке, известняку, природному и искусственному камню. Ударопрочные высокопроизводительные сверла по ISO 5468, для ударных дрелей мощностью до 1000 Вт, а также легких перфораторов со сверлильным патроном. Для сверления отверстий под дюбелем. Представленные сверла изготовлены из прочного и качественного материала, благодаря чему гарантируется максимально продолжительный срок эксплуатации.;Даний набір складається з 7 штук високоякісних свердел, які призначені для свердління по бетону, цегляної кладки, вапняку, природного і штучного каменю. Удароміцні високопродуктивні свердла по ISO 5468, для ударних дрилів потужністю до 1000 Вт, а також легких перфораторів зі свердлувальним патроном. Для свердління отворів під дюбелі. Представлені свердла виготовлені з міцного і якісного матеріалу, завдяки чому гарантується максимально тривалий термін експлуатації.;r;14,99;USD;шт.;;;;https://images.prom.ua/7218587968_sverla-po-betonu.jpg;+;1;152104243;Электроинструменты;https://prom.ua/Mnogofunktsionalnye-instrumenty;;;;;2983439096;99-00014039;141735;;CY;Китай;;;V;https://oniks.org.ua/p2983439096-sverla-betonu-pro.html;;;-;;;;;;;;0.220;8.5;2.0;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203787;Вилка NA-UEA евро с з/к 16А белая угловая;Вилка NA-UEA євро з з/к 16А біла кутова;16А, UEA 16А, 16А UEA, вилка uea, uea вилка, вилка электрическая, штекер питания, вилка для кабеля, электрическая вилка разъем, штекер сетевой, вилка 220в, вилка для провода, разъем вилка;16А, UEA 16А, 16А UEA, вилка uea, uea вилка, вилка електрична, штекер живлення, вилка для кабелю, електрична вилка роз'єм, штекер мережевий, вилка 220в, вилка для проводу, роз'єм вилка;● Номинальный ток, А 16А,<br/>● С заземлением;● Номінальний струм, А 16А,<br/>● З заземленням;r;0,76;USD;шт.;;;;https://images.prom.ua/7218586250_vilka-na-uea-evro.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Vilki-elektricheskie;;;;;2983778022;prom_99-10024885;53005;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983778022-vilka-uea-evro.html;;;-;;;;;;;;0.020;5.0;4.5;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203716;Удлинитель NA-UEA 4-гнізда 3 м з кнопкою;Подовжувач NA-UEA 4-гнізда 3 м з кнопкою;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Удлинитель с заземлением,<br/>● Длина 3 м,<br/>● 4 гнезда с/з.;● Подовжувач із заземленням,<br/>● Довжина 3 м,<br/>● 4 гнізда з/з.;r;9,31;USD;шт.;;;;https://images.prom.ua/7218585716_udlinitel-na-uea-4-gnizda.jpg;+;5;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983439746;99-00018338;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983439746-udlinitel-uea-gnizda.html;;;-;;;;;;;;0.420;14.0;5.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203226;Соединитель профиля анодированный Photonica (LS-CZ) 120х45;З'єднувач профілю анодований Photonica (LS-CZ) 120х45;LS-CZ, Photonica LS-CZ, LS-CZ Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;LS-CZ, Photonica LS-CZ, LS-CZ Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Соединитель профиля анодированный (LS-CZ) 120х45;З'єднувач профілю анодований (LS-CZ) 120х45;r;1,23;USD;шт.;;;;https://images.prom.ua/7218585340_soedinitel-profilya-anodirovannyj.jpg, https://images.prom.ua/7218585341_soedinitel-profilya-anodirovannyj.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983777541;prom_99-00021674;101003;;Photonica;Україна;;;Vmin, V;https://oniks.org.ua/p2983777541-soedinitel-profilya-anodirovannyj.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203737;Удлинитель NA-UEA 3-гнізда 5 м з кнопкою;Подовжувач NA-UEA 3-гнізда 5 м з кнопкою;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Удлинитель с заземлением,<br/>● Длина 5 м,<br/>● 3 гнезда с/з.;● Подовжувач із заземленням,<br/>● Довжина 5 м,<br/>● 3 гнізда з/з.;r;12,21;USD;шт.;;;;https://images.prom.ua/7218585963_udlinitel-na-uea-3-gnizda.jpg;+;2;140905382;Безопасность и комфорт;https://prom.ua/Udliniteli-elektricheskie;;;;;2983777976;prom_99-00018337;513;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777976-udlinitel-uea-gnizda.html;;;-;;;;;;;;0.580;11.0;5.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204067;Кран LifeSaver Jerrycan Tap Dark Blue;Кран LifeSaver Jerrycan Tap Dark Blue;Кран Jerrycan, LifeSaver Кран Jerrycan, Кран Jerrycan LifeSaver, очиститель воды lifesaver, lifesaver очиститель воды, очиститель воды, фильтр для воды, система очистки воды, фильтр питьевой воды, фильтр под мойку, очистка воды бытовая, фильтр воды система, очиститель воды домашний;Кран Jerrycan, LifeSaver Кран Jerrycan, Кран Jerrycan LifeSaver, очищувач води lifesaver, lifesaver очищувач води, очищувач води, фільтр для води, система очищення води, фільтр питної води, фільтр під мийку, очищення води побутове, фільтр води система, очищувач води домашній;Кран LifeSaver Jerrycan для использования с канистрой LifeSaver.;Кран LifeSaver Jerrycan для використання з LifeSaver Jerrycan.;r;15,42;USD;шт.;;;;https://images.prom.ua/7218585127_kran-lifesaver-jerrycan.jpg;+;1;152209839;Очистители воды;https://prom.ua/Bytovye-filtry-kompleksnoj-ochistki-vody;;;;;2983439524;99-00014692;13240415;;LifeSaver;Великобританія;;;V;https://oniks.org.ua/p2983439524-kran-lifesaver-jerrycan.html;;;-;;;;;;;;0.100;10.0;7.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202462;Коробка распределительная круглая внешняя IP54, UEA (80х45);Коробка розподільча кругла зовнішня IP54, UEA (80х45);Коробка IP54, UEA Коробка IP54, Коробка IP54 UEA, распределительная коробка uea, uea распределительная коробка, монтажная распределительная коробка, распределительная коробка для камеры, распределительная коробка, монтажная коробка, электрическая распределительная коробка, коробка для проводки, коммутационная коробка, коробка для кабелей, коробка для соединения проводов, распределительная коробка наружная, распределительная коробка внутренняя, коробка электрическая;Коробка IP54, UEA Коробка IP54, Коробка IP54 UEA, розподільна коробка uea, uea розподільна коробка, монтажна розподільна коробка, розподільна коробка для камери, розподільна коробка, монтажна коробка, електрична розподільна коробка, коробка для проводки, комутаційна коробка, коробка для кабелів, коробка для з'єднання проводів, розподільна коробка зовнішня, розподільна коробка внутрішня, коробка електрична;● Тип товара коробка монтажная,<br/>● Степень защиты – IP IP54,<br/>● Материал корпуса полипропилен,<br/>● Назначение монтажной коробки для открытой установки,<br/>● Размеры коробки 80х45;● Тип товару коробка монтажна,<br/>● Ступінь захисту - IP IP54,<br/>● Матеріал корпусу поліпропілен,<br/>● Призначення монтажної коробки для відкритої установки,<br/>● Розміри коробки 80х45;r;0,74;USD;шт.;;;;https://images.prom.ua/7214214260_korobka-raspredelitelnaya-kruglaya.jpg, https://images.prom.ua/7214214261_korobka-raspredelitelnaya-kruglaya.jpg;+;10000;4321341;Комплектующие для видеонаблюдения;https://prom.ua/Korobki-montazhnye;;;;;2982506574;99-00017866;5092913;;UEA;Китай;;;V;https://oniks.org.ua/p2982506574-korobka-raspredelitelnaya-kruglaya.html;;;-;;;;;;;;0.060;10.0;4.5;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203234;Кабель для солнечных панелей H1Z2Z2-K 1x 6 красный (NKK) бухта 50 м;Кабель для сонячних панелей H1Z2Z2-K 1x 6 червоний (NKK) бухта 50 м;H1Z2Z2-K, Nippon Kabel H1Z2Z2-K, H1Z2Z2-K Nippon Kabel, кабель солнечный nippon kabel, nippon kabel кабель солнечный, кабель для солнечных панелей, кабель pv, провод для солнечной системы, кабель солнечный, кабель для панелей, провод pv системы, кабель для генерации энергии, кабель для солнечных модулей;H1Z2Z2-K, Nippon Kabel H1Z2Z2-K, H1Z2Z2-K Nippon Kabel, кабель сонячний nippon kabel, nippon kabel кабель сонячний, кабель для сонячних панелей, кабель pv, провід для сонячної системи, кабель сонячний, кабель для панелей, провід pv системи, кабель для генерації енергії, кабель для сонячних модулів;● Вес кабеля (kg/km) 75,<br/>● Наружный диаметр (mm) 6,1,<br/>● Допустимая токовая нагрузка (A) 70,<br/>● Электрическое сопротивление жили пост. тока, при +20°C (Ω/km) 3,39;● Вага кабелю (kg/km) 75,<br/>● Зовнішній діаметр (mm) 6,1,<br/>● Допустиме струмове навантаження (A) 70,<br/>● Електричний опір жили пост. струму при +20°C (Ω/km) 3,39;r;77,26;USD;шт.;;;;https://images.prom.ua/7218585449_kabel-dlya-solnechnyh.jpg;+;2;152084594;Кабель для солнечных панелей;https://prom.ua/Silovoj-kabel;;;;;2983448167;99-10029501;14190408;;Nippon Kabel;Японія;;;V;https://oniks.org.ua/p2983448167-kabel-dlya-solnechnyh.html;;;-;;;;;;;;3.820;30.0;7.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203225;Адаптер монтажный Photonica (AM-10);Адаптер монтажний Photonica (AM-10);AM-10, Photonica AM-10, AM-10 Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;AM-10, Photonica AM-10, AM-10 Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Адаптер монтажный (AM-10);Адаптер монтажний (AM-10);r;0,99;USD;шт.;;;;https://images.prom.ua/7218585337_adapter-montazhnyj-photonica.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983777540;prom_99-00021628;101003;;Photonica;Україна;;;Vmin, V;https://oniks.org.ua/p2983777540-adapter-montazhnyj-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203751;Удлинитель NA-UEA 3-гнізда 5 м;Подовжувач NA-UEA 3-гнізда 5 м;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Удлинитель с заземлением,<br/>● Длина 5 м,<br/>● 3 гнезда с/з.;● Подовжувач із заземленням,<br/>● Довжина 5 м,<br/>● 3 гнізда з/з.;r;10,19;USD;шт.;;;;https://images.prom.ua/7218585889_udlinitel-na-uea-3-gnizda.jpg;+;3;140905382;Безопасность и комфорт;https://prom.ua/Udliniteli-elektricheskie;;;;;2983777991;prom_99-00018330;513;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777991-udlinitel-uea-gnizda.html;;;-;;;;;;;;0.540;10.0;4.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
