prom_category_id;prom_category_name;Приналежність*:6;Група*:13;Вид*:21;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;1.4;1.2;;;;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;10;10000;20000;1.25;;;0.9;0.9;1;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;7;20000;100000;1.21;;;0.9;0.9;1;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;18;0;4000;1.38;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;15;4000;7000;1.33;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;12;7000;10000;1.28;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;10;10000;20000;1.25;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;7;20000;100000;1.21;;;0.9;0.9;1;
14200348;Губцевые инструменты > Трубные клещи;дім;інструменти;кліщі;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;18;0;4000;1.38;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;15;4000;7000;1.33;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;12;7000;10000;1.28;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;10;10000;20000;1.25;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;7;20000;100000;1.21;;;0.9;0.9;1;
14200374;Ручной инструмент > Строительные карандаши, маркеры;дім;ремонт і будівельні матеріали;ремонтний маркер;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;18;0;4000;1.38;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;15;4000;7000;1.33;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;12;7000;10000;1.28;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;10;10000;20000;1.25;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;7;20000;100000;1.21;;;0.9;0.9;1;
14200378;Ключи > Наборы ключей;автотовари, інструменти;інструменти і обладнання;набір ключів;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;18;0;4000;1.38;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;15;4000;7000;1.33;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;12;7000;10000;1.28;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;10;10000;20000;1.25;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;7;20000;100000;1.21;;;0.9;0.9;1;
14200390;Ручной инструмент > Монтажные пинцеты;дім;інструменти;пінцет;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;18;0;4000;1.38;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;15;4000;7000;1.33;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;12;7000;10000;1.28;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;10;10000;20000;1.25;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;7;20000;100000;1.21;;;0.9;0.9;1;
14200394;Ручной инструмент > Мультитулы;дім;інструменти;мультитул;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200513;Пневматический инструмент > Пневматические отбойные молотки;дім;інструменти;пневматичний молоток;18;0;4000;1.38;;;0.9;0.9;1;
14200513;Пневматический инструмент > Пневматические отбойные молотки;дім;інструменти;пневматичний молоток;15;4000;7000;1.33;;;0.9;0.9;1;
